"","source.type","source.id","source.description","DTXSID","CASRN","PREFERRED_NAME","variable","form","mean","cv","values","gender","min.age","max.age"
"159","Product","P.AC.040.000","arts and crafts paint ","DTXSID8027117","147-14-8","Copper phthalocyanine","f.chemical","empirical",0,0,"0.0055, 0.03, 0.075, 0.0055, 0.018, 0.016, 0.016, 0.016, 0.018, 0.2","B","0","99"
"160","Product","P.AC.040.000","arts and crafts paint ","DTXSID8027117","147-14-8","Copper phthalocyanine","chem.prev","point",1,0,"0.0055, 0.03, 0.075, 0.0055, 0.018, 0.016, 0.016, 0.016, 0.018, 0.2","B","0","99"
"161","Product","P.AC.040.000","arts and crafts paint ","DTXSID9034286","26172-55-4","5-Chloro-2-methyl-3(2H)-isothiazolone","f.chemical","empirical",0,0,"5e-04, 5e-04, 5e-04, 5e-04, 5e-04, 5e-04","B","0","99"
"162","Product","P.AC.040.000","arts and crafts paint ","DTXSID9034286","26172-55-4","5-Chloro-2-methyl-3(2H)-isothiazolone","chem.prev","point",1,0,"5e-04, 5e-04, 5e-04, 5e-04, 5e-04, 5e-04","B","0","99"
"163","Product","P.AC.040.000","arts and crafts paint ","DTXSID2034259","2682-20-4","2-Methyl-3(2H)-isothiazolone","f.chemical","empirical",0,0,"5e-04, 5e-04, 5e-04, 5e-04, 5e-04, 5e-04","B","0","99"
"164","Product","P.AC.040.000","arts and crafts paint ","DTXSID2034259","2682-20-4","2-Methyl-3(2H)-isothiazolone","chem.prev","point",1,0,"5e-04, 5e-04, 5e-04, 5e-04, 5e-04, 5e-04","B","0","99"
"165","Product","P.AC.040.000","arts and crafts paint ","DTXSID3036238","471-34-1","Calcium carbonate","f.chemical","empirical",0,0,"0.75, 0.2","B","0","99"
"166","Product","P.AC.040.000","arts and crafts paint ","DTXSID3036238","471-34-1","Calcium carbonate","chem.prev","point",1,0,"0.75, 0.2","B","0","99"
"167","Product","P.AC.040.000","arts and crafts paint ","DTXSID8041246","504-63-2","1,3-Propanediol","f.chemical","empirical",0,0,"0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45","B","0","99"
"168","Product","P.AC.040.000","arts and crafts paint ","DTXSID8041246","504-63-2","1,3-Propanediol","chem.prev","point",1,0,"0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45","B","0","99"
"169","Product","P.AC.040.000","arts and crafts paint ","DTXSID8060169","522-75-8","Benzo[b]thiophen-3(2H)-one, 2-(3-oxobenzo[b]thien-2(3H)-ylidene)-","f.chemical","empirical",0,0,"0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2","B","0","99"
"170","Product","P.AC.040.000","arts and crafts paint ","DTXSID8060169","522-75-8","Benzo[b]thiophen-3(2H)-one, 2-(3-oxobenzo[b]thien-2(3H)-ylidene)-","chem.prev","point",1,0,"0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2","B","0","99"
"171","Product","P.AC.040.000","arts and crafts paint ","DTXSID7027594","5281-04-9","C.I. Pigment Red 57, calcium salt (1:1)","f.chemical","empirical",0,0,"0.0055, 0.0055, 0.03","B","0","99"
"172","Product","P.AC.040.000","arts and crafts paint ","DTXSID7027594","5281-04-9","C.I. Pigment Red 57, calcium salt (1:1)","chem.prev","point",1,0,"0.0055, 0.0055, 0.03","B","0","99"
"173","Product","P.AC.040.000","arts and crafts paint ","DTXSID1020140","532-32-1","Sodium benzoate","f.chemical","empirical",0,0,"0.0055","B","0","99"
"174","Product","P.AC.040.000","arts and crafts paint ","DTXSID1020140","532-32-1","Sodium benzoate","chem.prev","point",1,0,"0.0055","B","0","99"
"175","Product","P.AC.040.000","arts and crafts paint ","DTXSID9020663","56-81-5","Glycerol","f.chemical","empirical",0,0,"0.2, 0.2, 0.45, 0.45, 0.45, 0.45, 0.03, 0.45, 0.45, 0.45, 0.45","B","0","99"
"176","Product","P.AC.040.000","arts and crafts paint ","DTXSID9020663","56-81-5","Glycerol","chem.prev","point",1,0,"0.2, 0.2, 0.45, 0.45, 0.45, 0.45, 0.03, 0.45, 0.45, 0.45, 0.45","B","0","99"
"177","Product","P.AC.040.000","arts and crafts paint ","DTXSID0021206","57-55-6","1,2-Propylene glycol","f.chemical","empirical",0,0,"0.0175, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02","B","0","99"
"178","Product","P.AC.040.000","arts and crafts paint ","DTXSID0021206","57-55-6","1,2-Propylene glycol","chem.prev","point",1,0,"0.0175, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02","B","0","99"
"179","Product","P.AC.040.000","arts and crafts paint ","DTXSID6064038","5858-81-1","C.I. Pigment Red 57","f.chemical","empirical",0,0,"0.075","B","0","99"
"180","Product","P.AC.040.000","arts and crafts paint ","DTXSID6064038","5858-81-1","C.I. Pigment Red 57","chem.prev","point",1,0,"0.075","B","0","99"
"181","Product","P.AC.040.000","arts and crafts paint ","DTXSID1034925","590-00-1","Potassium 2,4-hexadienoate","f.chemical","empirical",0,0,"0.0055","B","0","99"
"182","Product","P.AC.040.000","arts and crafts paint ","DTXSID1034925","590-00-1","Potassium 2,4-hexadienoate","chem.prev","point",1,0,"0.0055","B","0","99"
"183","Product","P.AC.040.000","arts and crafts paint ","DTXSID2025505","60-33-3","Linoleic acid","f.chemical","empirical",0,0,"0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075","B","0","99"
"184","Product","P.AC.040.000","arts and crafts paint ","DTXSID2025505","60-33-3","Linoleic acid","chem.prev","point",1,0,"0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075","B","0","99"
"185","Product","P.AC.040.000","arts and crafts paint ","DTXSID2036293","6358-30-1","8,18-Dichloro-5,15-diethyl-5,15-dihydrodiindolo[3,2-b:3′,2′-m]triphenodioxazine","f.chemical","empirical",0,0,"0.003, 0.003, 0.003","B","0","99"
"186","Product","P.AC.040.000","arts and crafts paint ","DTXSID2036293","6358-30-1","8,18-Dichloro-5,15-diethyl-5,15-dihydrodiindolo[3,2-b:3′,2′-m]triphenodioxazine","chem.prev","point",1,0,"0.003, 0.003, 0.003","B","0","99"
"187","Product","P.AC.040.000","arts and crafts paint ","DTXSID7025920","6358-31-2","C.I. Pigment Yellow 74","f.chemical","empirical",0,0,"0.0055, 0.0055, 0.03","B","0","99"
"188","Product","P.AC.040.000","arts and crafts paint ","DTXSID7025920","6358-31-2","C.I. Pigment Yellow 74","chem.prev","point",1,0,"0.0055, 0.0055, 0.03","B","0","99"
"189","Product","P.AC.040.000","arts and crafts paint ","DTXSID0050394","6410-41-9","C.I. Pigment Red 5","f.chemical","empirical",0,0,"0.005","B","0","99"
"190","Product","P.AC.040.000","arts and crafts paint ","DTXSID0050394","6410-41-9","C.I. Pigment Red 5","chem.prev","point",1,0,"0.005","B","0","99"
"191","Product","P.AC.040.000","arts and crafts paint ","DTXSID40863873","6486-23-3","Butanamide, 2-[2-(4-chloro-2-nitrophenyl)diazenyl]-N-(2-chlorophenyl)-3-oxo-","f.chemical","empirical",0,0,"0.04, 0.04, 0.0225, 0.04, 0.0225, 0.04","B","0","99"
"192","Product","P.AC.040.000","arts and crafts paint ","DTXSID40863873","6486-23-3","Butanamide, 2-[2-(4-chloro-2-nitrophenyl)diazenyl]-N-(2-chlorophenyl)-3-oxo-","chem.prev","point",1,0,"0.04, 0.04, 0.0225, 0.04, 0.0225, 0.04","B","0","99"
"193","Product","P.AC.040.000","arts and crafts paint ","DTXSID1064403","6535-46-2","C.I. Pigment Red 112","f.chemical","empirical",0,0,"0.02, 0.02, 0.01, 0.01, 0.01, 0.02","B","0","99"
"194","Product","P.AC.040.000","arts and crafts paint ","DTXSID1064403","6535-46-2","C.I. Pigment Red 112","chem.prev","point",1,0,"0.02, 0.02, 0.01, 0.01, 0.01, 0.02","B","0","99"
"195","Product","P.AC.040.000","arts and crafts paint ","DTXSID0027642","7023-61-2","C.I. Pigment Red 48, calcium salt (1:1)","f.chemical","empirical",0,0,"0.03","B","0","99"
"196","Product","P.AC.040.000","arts and crafts paint ","DTXSID0027642","7023-61-2","C.I. Pigment Red 48, calcium salt (1:1)","chem.prev","point",1,0,"0.03","B","0","99"
"197","Product","P.AC.050.999","body paint NOC","DTXSID5020152","100-51-6","Benzyl alcohol","f.chemical","empirical",0,0,"0.03","B","0","99"
"198","Product","P.AC.050.999","body paint NOC","DTXSID5020152","100-51-6","Benzyl alcohol","chem.prev","point",1,0,"0.03","B","0","99"
"199","Product","P.AC.050.999","body paint NOC","DTXSID7024665","106-97-8","Butane","f.chemical","empirical",0,0,"0.125","B","0","99"
"200","Product","P.AC.050.999","body paint NOC","DTXSID7024665","106-97-8","Butane","chem.prev","point",1,0,"0.125","B","0","99"
"201","Product","P.AC.050.999","body paint NOC","DTXSID8020597","107-21-1","Ethylene glycol","f.chemical","empirical",0,0,"0.075","B","0","99"
"202","Product","P.AC.050.999","body paint NOC","DTXSID8020597","107-21-1","Ethylene glycol","chem.prev","point",1,0,"0.075","B","0","99"
"203","Product","P.AC.050.999","body paint NOC","DTXSID6020359","108-94-1","Cyclohexanone","f.chemical","empirical",0,0,"0.005, 0.005, 0.005, 0.005","B","0","99"
"204","Product","P.AC.050.999","body paint NOC","DTXSID6020359","108-94-1","Cyclohexanone","chem.prev","point",1,0,"0.005, 0.005, 0.005, 0.005","B","0","99"
"205","Product","P.AC.050.999","body paint NOC","DTXSID5021124","108-95-2","Phenol","f.chemical","empirical",0,0,"5e-04","B","0","99"
"206","Product","P.AC.050.999","body paint NOC","DTXSID5021124","108-95-2","Phenol","chem.prev","point",1,0,"5e-04","B","0","99"
"207","Product","P.AC.050.999","body paint NOC","DTXSID2021941","111-90-0","2-(2-Ethoxyethoxy)ethanol","f.chemical","empirical",0,0,"0.03","B","0","99"
"208","Product","P.AC.050.999","body paint NOC","DTXSID2021941","111-90-0","2-(2-Ethoxyethoxy)ethanol","chem.prev","point",1,0,"0.03","B","0","99"
"209","Product","P.AC.050.999","body paint NOC","DTXSID00152957","120657-54-7","Benzoic acid, isodecyl ester","f.chemical","empirical",0,0,"0.03","B","0","99"
"210","Product","P.AC.050.999","body paint NOC","DTXSID00152957","120657-54-7","Benzoic acid, isodecyl ester","chem.prev","point",1,0,"0.03","B","0","99"
"211","Product","P.AC.050.999","body paint NOC","DTXSID9021976","122-99-6","2-Phenoxyethanol","f.chemical","empirical",0,0,"0.0055, 0.0055","B","0","99"
"212","Product","P.AC.050.999","body paint NOC","DTXSID9021976","122-99-6","2-Phenoxyethanol","chem.prev","point",1,0,"0.0055, 0.0055","B","0","99"
"213","Product","P.AC.050.999","body paint NOC","DTXSID3021982","123-86-4","Butyl acetate","f.chemical","empirical",0,0,"0.095","B","0","99"
"214","Product","P.AC.050.999","body paint NOC","DTXSID3021982","123-86-4","Butyl acetate","chem.prev","point",1,0,"0.095","B","0","99"
"215","Product","P.AC.050.999","body paint NOC","DTXSID2027967","31556-45-3","Octadecanoic acid, tridecyl ester","f.chemical","empirical",0,0,"0.03","B","0","99"
"216","Product","P.AC.050.999","body paint NOC","DTXSID2027967","31556-45-3","Octadecanoic acid, tridecyl ester","chem.prev","point",1,0,"0.03","B","0","99"
"217","Product","P.AC.050.999","body paint NOC","DTXSID9044663","3734-67-6","C.I. Acid Red 1","f.chemical","empirical",0,0,"0.03, 0.03, 0.2, 0.03","B","0","99"
"218","Product","P.AC.050.999","body paint NOC","DTXSID9044663","3734-67-6","C.I. Acid Red 1","chem.prev","point",1,0,"0.03, 0.03, 0.2, 0.03","B","0","99"
"219","Product","P.AC.050.999","body paint NOC","DTXSID2020189","3844-45-9","FD&C Blue No. 1","f.chemical","empirical",0,0,"0.03","B","0","99"
"220","Product","P.AC.050.999","body paint NOC","DTXSID2020189","3844-45-9","FD&C Blue No. 1","chem.prev","point",1,0,"0.03","B","0","99"
"221","Product","P.AC.050.999","body paint NOC","DTXSID3036238","471-34-1","Calcium carbonate","f.chemical","empirical",0,0,"0.1","B","0","99"
"222","Product","P.AC.050.999","body paint NOC","DTXSID3036238","471-34-1","Calcium carbonate","chem.prev","point",1,0,"0.1","B","0","99"
"223","Product","P.AC.050.999","body paint NOC","DTXSID8041246","504-63-2","1,3-Propanediol","f.chemical","empirical",0,0,"0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45","B","0","99"
"224","Product","P.AC.050.999","body paint NOC","DTXSID8041246","504-63-2","1,3-Propanediol","chem.prev","point",1,0,"0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45","B","0","99"
"225","Product","P.AC.050.999","body paint NOC","DTXSID9020663","56-81-5","Glycerol","f.chemical","empirical",0,0,"0.45, 0.03, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45","B","0","99"
"226","Product","P.AC.050.999","body paint NOC","DTXSID9020663","56-81-5","Glycerol","chem.prev","point",1,0,"0.45, 0.03, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45, 0.45","B","0","99"
"227","Product","P.AC.050.999","body paint NOC","DTXSID0021206","57-55-6","1,2-Propylene glycol","f.chemical","empirical",0,0,"0.05, 0.00075","B","0","99"
"228","Product","P.AC.050.999","body paint NOC","DTXSID0021206","57-55-6","1,2-Propylene glycol","chem.prev","point",1,0,"0.05, 0.00075","B","0","99"
"229","Product","P.AC.050.999","body paint NOC","DTXSID2025505","60-33-3","Linoleic acid","f.chemical","empirical",0,0,"0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075","B","0","99"
"230","Product","P.AC.050.999","body paint NOC","DTXSID2025505","60-33-3","Linoleic acid","chem.prev","point",1,0,"0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075","B","0","99"
"231","Product","P.AC.050.999","body paint NOC","DTXSID90863747","6358-37-8","C.I. Pigment Yellow 55","f.chemical","empirical",0,0,"0.03, 0.03, 0.03","B","0","99"
"232","Product","P.AC.050.999","body paint NOC","DTXSID90863747","6358-37-8","C.I. Pigment Yellow 55","chem.prev","point",1,0,"0.03, 0.03, 0.03","B","0","99"
"233","Product","P.AC.050.999","body paint NOC","DTXSID5047451","6359-82-6","C.I. Acid Yellow 11, sodium salt","f.chemical","empirical",0,0,"0.0055","B","0","99"
"234","Product","P.AC.050.999","body paint NOC","DTXSID5047451","6359-82-6","C.I. Acid Yellow 11, sodium salt","chem.prev","point",1,0,"0.0055","B","0","99"
"235","Product","P.AC.050.999","body paint NOC","DTXSID1023233","69-79-4","Maltose","f.chemical","empirical",0,0,"0.2, 0.2, 0.2, 0.2","B","0","99"
"236","Product","P.AC.050.999","body paint NOC","DTXSID1023233","69-79-4","Maltose","chem.prev","point",1,0,"0.2, 0.2, 0.2, 0.2","B","0","99"
"237","Product","P.AC.050.999","body paint NOC","DTXSID4021557","74-95-3","Dibromomethane","f.chemical","empirical",0,0,"1","B","0","99"
"238","Product","P.AC.050.999","body paint NOC","DTXSID4021557","74-95-3","Dibromomethane","chem.prev","point",1,0,"1","B","0","99"
"239","Product","P.AC.050.999","body paint NOC","DTXSID5026386","74-98-6","Propane","f.chemical","empirical",0,0,"0.175","B","0","99"
"240","Product","P.AC.050.999","body paint NOC","DTXSID5026386","74-98-6","Propane","chem.prev","point",1,0,"0.175","B","0","99"
"241","Product","P.AC.050.999","body paint NOC","DTXSID5021758","78-51-3","Tris(2-butoxyethyl) phosphate","f.chemical","empirical",0,0,"0.04","B","0","99"
"242","Product","P.AC.050.999","body paint NOC","DTXSID5021758","78-51-3","Tris(2-butoxyethyl) phosphate","chem.prev","point",1,0,"0.04","B","0","99"
"243","Product","P.AC.050.999","body paint NOC","DTXSID0029559","78491-02-8","Diazolidinyl urea","f.chemical","empirical",0,0,"0.0055","B","0","99"
"244","Product","P.AC.050.999","body paint NOC","DTXSID0029559","78491-02-8","Diazolidinyl urea","chem.prev","point",1,0,"0.0055","B","0","99"
"245","Product","P.AC.050.999","body paint NOC","DTXSID8046666","8004-87-3","C.I. Basic Violet 1","f.chemical","empirical",0,0,"0.2, 0.2, 0.2","B","0","99"
"246","Product","P.AC.050.999","body paint NOC","DTXSID8046666","8004-87-3","C.I. Basic Violet 1","chem.prev","point",1,0,"0.2, 0.2, 0.2","B","0","99"
"247","Product","P.AC.050.999","body paint NOC","DTXSID4022527","94-13-3","Propylparaben","f.chemical","empirical",0,0,"5.5e-05","B","0","99"
"248","Product","P.AC.050.999","body paint NOC","DTXSID4022527","94-13-3","Propylparaben","chem.prev","point",1,0,"5.5e-05","B","0","99"
"249","Product","P.AC.050.999","body paint NOC","DTXSID2052655","980-26-7","C.I. Pigment Red 122","f.chemical","empirical",0,0,"0.2, 0.2, 0.2","B","0","99"
"250","Product","P.AC.050.999","body paint NOC","DTXSID2052655","980-26-7","C.I. Pigment Red 122","chem.prev","point",1,0,"0.2, 0.2, 0.2","B","0","99"
"251","Product","P.AC.050.999","body paint NOC","DTXSID4022529","99-76-3","Methylparaben","f.chemical","empirical",0,0,"5.5e-05","B","0","99"
"252","Product","P.AC.050.999","body paint NOC","DTXSID4022529","99-76-3","Methylparaben","chem.prev","point",1,0,"5.5e-05","B","0","99"
"253","Product","P.AC.060.000","bubble solution ","DTXSID9021392","102-71-6","Triethanolamine","f.chemical","empirical",0,0,"0.00052, 0.00052, 0.00052, 0.00052, 0.00052, 0.00052, 0.00052, 0.00052, 0.00052, 0.00052, 0.00052, 0.00052, 0.00052, 0.00052, 0.00052","B","0","99"
"254","Product","P.AC.060.000","bubble solution ","DTXSID9021392","102-71-6","Triethanolamine","chem.prev","point",1,0,"0.00052, 0.00052, 0.00052, 0.00052, 0.00052, 0.00052, 0.00052, 0.00052, 0.00052, 0.00052, 0.00052, 0.00052, 0.00052, 0.00052, 0.00052","B","0","99"
"255","Product","P.AC.060.000","bubble solution ","DTXSID3058741","10378-23-1","Tetrasodium ethylenediaminetetraacetate dihydrate","f.chemical","empirical",0,0,"5e-04","B","0","99"
"256","Product","P.AC.060.000","bubble solution ","DTXSID3058741","10378-23-1","Tetrasodium ethylenediaminetetraacetate dihydrate","chem.prev","point",1,0,"5e-04","B","0","99"
"257","Product","P.AC.060.000","bubble solution ","DTXSID9022528","120-47-8","Ethylparaben","f.chemical","empirical",0,0,"2e-04, 2e-04, 2e-04, 2e-04, 2e-04, 2e-04, 2e-04, 2e-04, 2e-04, 2e-04, 2e-04, 2e-04, 2e-04, 0.0055, 2e-04, 2e-04, 2e-04","B","0","99"
"258","Product","P.AC.060.000","bubble solution ","DTXSID9022528","120-47-8","Ethylparaben","chem.prev","point",1,0,"2e-04, 2e-04, 2e-04, 2e-04, 2e-04, 2e-04, 2e-04, 2e-04, 2e-04, 2e-04, 2e-04, 2e-04, 2e-04, 0.0055, 2e-04, 2e-04, 2e-04","B","0","99"
"259","Product","P.AC.060.000","bubble solution ","DTXSID9021976","122-99-6","2-Phenoxyethanol","f.chemical","empirical",0,0,"0.006, 0.006, 0.0026, 0.0026, 0.0026, 0.0026, 0.0026, 0.0026, 0.0026, 0.0026, 0.0026, 0.0026, 0.0026, 0.0026, 0.0026, 0.0055, 0.0026, 0.0026, 0.0026","B","0","99"
"260","Product","P.AC.060.000","bubble solution ","DTXSID9021976","122-99-6","2-Phenoxyethanol","chem.prev","point",1,0,"0.006, 0.006, 0.0026, 0.0026, 0.0026, 0.0026, 0.0026, 0.0026, 0.0026, 0.0026, 0.0026, 0.0026, 0.0026, 0.0026, 0.0026, 0.0055, 0.0026, 0.0026, 0.0026","B","0","99"
"261","Product","P.AC.060.000","bubble solution ","DTXSID9027073","139-33-3","Ethylenediaminetetraacetic acid, disodium salt","f.chemical","empirical",0,0,"0.005","B","0","99"
"262","Product","P.AC.060.000","bubble solution ","DTXSID9027073","139-33-3","Ethylenediaminetetraacetic acid, disodium salt","chem.prev","point",1,0,"0.005","B","0","99"
"263","Product","P.AC.060.000","bubble solution ","DTXSID1020514","1643-20-5","N,N-Dimethyldodecylamine-N-oxide","f.chemical","empirical",0,0,"0.01","B","0","99"
"264","Product","P.AC.060.000","bubble solution ","DTXSID1020514","1643-20-5","N,N-Dimethyldodecylamine-N-oxide","chem.prev","point",1,0,"0.01","B","0","99"
"265","Product","P.AC.060.000","bubble solution ","DTXSID4020749","4247-02-3","Isobutylparaben","f.chemical","empirical",0,0,"2e-04, 2e-04, 2e-04, 2e-04, 2e-04, 2e-04, 2e-04, 2e-04, 2e-04, 2e-04, 2e-04, 2e-04, 2e-04, 0.0055, 2e-04, 2e-04, 2e-04","B","0","99"
"266","Product","P.AC.060.000","bubble solution ","DTXSID4020749","4247-02-3","Isobutylparaben","chem.prev","point",1,0,"2e-04, 2e-04, 2e-04, 2e-04, 2e-04, 2e-04, 2e-04, 2e-04, 2e-04, 2e-04, 2e-04, 2e-04, 2e-04, 0.0055, 2e-04, 2e-04, 2e-04","B","0","99"
