"CAS","DTXSID","name","mw","log.kow","water.sol.mg.l","half.air.hr","half.sediment.hr","vp.pa","kp","fabs"
"6422-86-2","DTXSID7027625","Bis(2-ethylhexyl) terephthalate",390.564,7.69705,0.056109986496,11.7,3240,8.288013038828e-05,0.00932869545993585,0.643996001081356
"106-97-8","DTXSID7024665","Butane",58.124,2.82834,83.8642134,101,1870,174219.0331325,0.202854153231537,0.999709466471221
"142-82-5","DTXSID6024127","Heptane",100.205,4.56315,3.904648153,35.9,1870,5633.870895425,0.132434964315696,0.999341029891331
"142-82-5","DTXSID6024127","Heptane",100.205,4.56315,3.904648153,35.9,1870,5633.870895425,0.132434964315696,0.999341029891331
"28057-48-9","DTXSID2039336","S-Bioallethrin",302.414,4.81007,4.1160964712,0.237,8100,0.0003284743715864,0.0148782586609672,0.999030935585566
"28057-48-9","DTXSID2039336","S-Bioallethrin",302.414,4.81007,4.1160964712,0.237,8100,0.0003284743715864,0.0148782586609672,0.999030935585566
"113-48-4","DTXSID6032562","Octylbicycloheptenedicarboximide",275.392,3.60669,724.91160768,0.898,3240,0.00189277797083,0.0132835764667136,0.999697280039759
"26002-80-2","DTXSID7032688","Phenothrin",350.458,6.25458,0.0191320629528,0.506,8100,1.490251010942e-05,0.0115097668430241,0.980198928110591
"26002-80-2","DTXSID7032688","Phenothrin",350.458,6.25458,0.0191320629528,0.506,8100,1.490251010942e-05,0.0115097668430241,0.980198928110591
"140-01-2","DTXSID9027077","Diethylenetriaminepentaacetic acid pentasodium salt",503.258,-1.55512,191369.390338,1.01,1870,5.228264188328e-09,1.03026737525933e-05,0.577507606789749
"140-01-2","DTXSID9027077","Diethylenetriaminepentaacetic acid pentasodium salt",503.258,-1.55512,191369.390338,1.01,1870,5.228264188328e-09,1.03026737525933e-05,0.577507606789749
"111-46-6","DTXSID8020462","Diethylene glycol",106.121,-1.09172,855203.66996,8.56,1870,0.7685995786783,0.000113425885199124,0.798815755401204
"17863-38-6","DTXSID60894740","2-Hydroxy-1,2,3-propanetricarboxylate 2-aminoethanol",253.207,-1.66076,746960.65,36.6,1870,1.639678745654e-06,2.70615163508825e-05,0.517337977423411
"17863-38-6","DTXSID60894740","2-Hydroxy-1,2,3-propanetricarboxylate 2-aminoethanol",253.207,-1.66076,746960.65,36.6,1870,1.639678745654e-06,2.70615163508825e-05,0.517337977423411
"17863-38-6","DTXSID60894740","2-Hydroxy-1,2,3-propanetricarboxylate 2-aminoethanol",253.207,-1.66076,746960.65,36.6,1870,1.639678745654e-06,2.70615163508825e-05,0.517337977423411
"17863-38-6","DTXSID60894740","2-Hydroxy-1,2,3-propanetricarboxylate 2-aminoethanol",253.207,-1.66076,746960.65,36.6,1870,1.639678745654e-06,2.70615163508825e-05,0.517337977423411
"17863-38-6","DTXSID60894740","2-Hydroxy-1,2,3-propanetricarboxylate 2-aminoethanol",253.207,-1.66076,746960.65,36.6,1870,1.639678745654e-06,2.70615163508825e-05,0.517337977423411
"17863-38-6","DTXSID60894740","2-Hydroxy-1,2,3-propanetricarboxylate 2-aminoethanol",253.207,-1.66076,746960.65,36.6,1870,1.639678745654e-06,2.70615163508825e-05,0.517337977423411
"17863-38-6","DTXSID60894740","2-Hydroxy-1,2,3-propanetricarboxylate 2-aminoethanol",253.207,-1.66076,746960.65,36.6,1870,1.639678745654e-06,2.70615163508825e-05,0.517337977423411
"17863-38-6","DTXSID60894740","2-Hydroxy-1,2,3-propanetricarboxylate 2-aminoethanol",253.207,-1.66076,746960.65,36.6,1870,1.639678745654e-06,2.70615163508825e-05,0.517337977423411
"54464-57-2","DTXSID7031290","Isocyclemone E",234.383,4.1068,109.387249249,0.444,13000,0.2653422202497,0.0234451573422316,0.999603720998885
"54464-57-2","DTXSID7031290","Isocyclemone E",234.383,4.1068,109.387249249,0.444,13000,0.2653422202497,0.0234451573422316,0.999603720998885
"107534-96-3","DTXSID9032113","Tebuconazole",307.82,3.6741,31.29421248,22.4,13000,4.104943059144e-06,0.00998867205987025,0.999690473413929
"102851-06-9","DTXSID7037555","tau-Fluvalinate",502.92,6.03741,0.005399449704,8.76,38900,1.3222701324376e-06,0.00551186900698275,0.987799240812554
"102851-06-9","DTXSID7037555","tau-Fluvalinate",502.92,6.03741,0.005399449704,8.76,38900,1.3222701324376e-06,0.00551186900698275,0.987799240812554
"138261-41-3","DTXSID5032442","Imidacloprid",255.66,0.618325,508.1728254,1.69,13000,1.589856168511e-07,0.000104611625084266,0.994868222491654
"138261-41-3","DTXSID5032442","Imidacloprid",255.66,0.618325,508.1728254,1.69,13000,1.589856168511e-07,0.000104611625084266,0.994868222491654
"105-60-2","DTXSID4020240","Caprolactam",113.16,-1.19828,252782.466,14,3240,0.4707266952686,9.81880407804074e-05,0.756532906499433
"6381-92-6","DTXSID5049576","Disodium ethylenediaminetetraacetate dihydrate",372.238,-1.707,2834.73382044,1.49,1870,3.740999598922e-10,1.56644560149712e-05,0.490734953085377
"6381-92-6","DTXSID5049576","Disodium ethylenediaminetetraacetate dihydrate",372.238,-1.707,2834.73382044,1.49,1870,3.740999598922e-10,1.56644560149712e-05,0.490734953085377
"131-55-5","DTXSID5041306","2,2',4,4'-Tetrahydroxybenzophenone",246.218,2.88043,172.856362028,1.28,3240,6.068048590699e-07,0.00928042789784201,0.999711930889999
"131-55-5","DTXSID5041306","2,2',4,4'-Tetrahydroxybenzophenone",246.218,2.88043,172.856362028,1.28,3240,6.068048590699e-07,0.00928042789784201,0.999711930889999
"18268-70-7","DTXSID8027797","Tetraethylene glycol di(2-ethylhexanoate)",446.625,3.86945,17.186219325,4.39,3240,1.757415748263e-06,0.00248110034342477,0.999662284226286
"18268-70-7","DTXSID8027797","Tetraethylene glycol di(2-ethylhexanoate)",446.625,3.86945,17.186219325,4.39,3240,1.757415748263e-06,0.00248110034342477,0.999662284226286
"124-38-9","DTXSID4027028","Carbon dioxide",44.009,0.471849,2388.4784525,1e+05,3240,1993329.717368,0.00294682656352702,0.992924556768865
"3101-60-8","DTXSID1024702","tert-Butyl phenyl glycidyl ether",206.285,2.67534,92.868475575,7.59,8100,0.4438529011163,0.0124770170380187,0.999698919254063
"3101-60-8","DTXSID1024702","tert-Butyl phenyl glycidyl ether",206.285,2.67534,92.868475575,7.59,8100,0.4438529011163,0.0124770170380187,0.999698919254063
"546-93-0","DTXSID4049660","Magnesium carbonate (1:1)",84.313,-0.521159,149318.323,1e+05,3240,1.409004346476,0.000256773713356642,0.936430808679659
"546-93-0","DTXSID4049660","Magnesium carbonate (1:1)",84.313,-0.521159,149318.323,1e+05,3240,1.409004346476,0.000256773713356642,0.936430808679659
"2530-83-8","DTXSID5027489","Trimethoxy[3-(oxiran-2-ylmethoxy)propyl]silane",236.339,1.04875,18728.9440279,11.5,8100,7.861781357998,0.000321392027629234,0.997930558976697
"2530-83-8","DTXSID5027489","Trimethoxy[3-(oxiran-2-ylmethoxy)propyl]silane",236.339,1.04875,18728.9440279,11.5,8100,7.861781357998,0.000321392027629234,0.997930558976697
"100-42-5","DTXSID2021284","Styrene",104.152,2.91869,195.7901372,3.28,3240,490.0904391922,0.0800239854725822,0.999713416023379
"100-42-5","DTXSID2021284","Styrene",104.152,2.91869,195.7901372,3.28,3240,490.0904391922,0.0800239854725822,0.999713416023379
"115-10-6","DTXSID8026937","Dimethyl ether",46.069,0.0870165,355346.32115,86.1,3240,241861.4809229,0.00135158418943829,0.983357263278473
"110-82-7","DTXSID4021923","Cyclohexane",84.162,3.46864,53.352984984,34.3,3240,12169.107805162,0.161613852056394,0.999707608364658
"75-37-6","DTXSID0024050","1,1-Difluoroethane",66.051,0.655122,2566.7484651,7550,3240,440598.5015764,0.00284016589834684,0.995262792812114
"75-37-6","DTXSID0024050","1,1-Difluoroethane",66.051,0.655122,2566.7484651,7550,3240,440598.5015764,0.00284016589834684,0.995262792812114
"67-63-0","DTXSID7020762","Isopropanol",60.096,0.258354,568481.1168,50.6,3240,3116.610849835,0.00141476054544374,0.988640938840543
"67-63-0","DTXSID7020762","Isopropanol",60.096,0.258354,568481.1168,50.6,3240,3116.610849835,0.00141476054544374,0.988640938840543
"50-00-0","DTXSID7020637","Formaldehyde",30.026,0.23848,356618.802,27.4,3240,110059.36613607,0.00252664904399144,0.988126938409132
"50-00-0","DTXSID7020637","Formaldehyde",30.026,0.23848,356618.802,27.4,3240,110059.36613607,0.00252664904399144,0.988126938409132
"134-62-3","DTXSID2021995","DEET",191.274,2.27213,384.78781854,10.1,8100,0.252965902786,0.00834123632340398,0.99963629982716
"134-62-3","DTXSID2021995","DEET",191.274,2.27213,384.78781854,10.1,8100,0.252965902786,0.00834123632340398,0.99963629982716
"65733-16-6","DTXSID1035783","S-Methoprene",310.478,5.86939,2.76036985938,0.638,8100,0.002744508059345,0.0145776165517262,0.991601218066145
"65733-16-6","DTXSID1035783","S-Methoprene",310.478,5.86939,2.76036985938,0.638,8100,0.002744508059345,0.0145776165517262,0.991601218066145
"71-43-2","DTXSID3039242","Benzene",78.114,2.24844,797.2236726,209,8100,11751.475418487,0.0582063441951203,0.999630311526203
"71-43-2","DTXSID3039242","Benzene",78.114,2.24844,797.2236726,209,8100,11751.475418487,0.0582063441951203,0.999630311526203
"77-90-7","DTXSID2026446","Acetyl tributyl citrate",402.484,2.49163,8.0584943996,17.8,1870,0.0001409950935445,0.000373065436755985,0.999678094185558
"77-90-7","DTXSID2026446","Acetyl tributyl citrate",402.484,2.49163,8.0584943996,17.8,1870,0.0001409950935445,0.000373065436755985,0.999678094185558
"74-84-0","DTXSID6026377","Ethane",30.07,1.4163,107.7230687,958,3240,1730697.941307,0.0288674357847625,0.99896680992554
"74-84-0","DTXSID6026377","Ethane",30.07,1.4163,107.7230687,958,3240,1730697.941307,0.0288674357847625,0.99896680992554
"109-66-0","DTXSID2025846","Pentane",72.151,3.14649,48.265267148,65.2,1870,39923.3896855,0.185069855690165,0.999717091974031
"115-07-1","DTXSID5021205","1-Propene",42.081,1.77659,287.00336106,6.97,3240,594444.540293,0.0493014319988868,0.999406069434112
"111-29-5","DTXSID2041256","1,5-Pentanediol",104.149,-0.290309,1014267.53438,20.4,1870,0.8668608465561,0.000249570294770204,0.961538917309231
"616-45-5","DTXSID8027246","2-Pyrrolidinone",85.106,-0.881126,712675.94188,21.5,3240,3.777409943631,0.000178994886511067,0.865668727977531
"616-45-5","DTXSID8027246","2-Pyrrolidinone",85.106,-0.881126,712675.94188,21.5,3240,3.777409943631,0.000178994886511067,0.865668727977531
"5343-92-0","DTXSID10863522","1,​2-​Pentanediol",104.149,-0.0433352,847052.14892,14.8,1870,3.778063223342,0.000368028525490172,0.977746151541849
"5343-92-0","DTXSID10863522","1,​2-​Pentanediol",104.149,-0.0433352,847052.14892,14.8,1870,3.778063223342,0.000368028525490172,0.977746151541849
"1117-86-8","DTXSID9036646","1,2-Octanediol",146.23,1.86964,5501.728274,11.9,1870,0.1970558253156,0.00850185497560701,0.999471548375937
"58-08-2","DTXSID0020232","Caffeine",194.194,-0.150871,19247.1693414,13.2,3240,0.0002772612419157,8.0656975437252e-05,0.971737916803433
"58-08-2","DTXSID0020232","Caffeine",194.194,-0.150871,19247.1693414,13.2,3240,0.0002772612419157,8.0656975437252e-05,0.971737916803433
"105-62-4","DTXSID8026721","9-Octadecenoic acid (9Z)-, 1-methyl-1,2-ethanediyl ester",605.001,9.16995,0.00556155639264,0.646,8100,8.03787357071e-08,0.00395651224182606,0.0574169297677139
"4247-02-3","DTXSID4020749","Isobutylparaben",194.23,3.01212,348.8079455,16.6,3240,0.0003274184582576,0.0218124539301535,0.999715959930712
"4247-02-3","DTXSID4020749","Isobutylparaben",194.23,3.01212,348.8079455,16.6,3240,0.0003274184582576,0.0218124539301535,0.999715959930712
"65-85-0","DTXSID6020143","Benzoic acid",122.123,1.9124,20613.019047,207,3240,0.2096694566335,0.014125670570388,0.999497223749823
"65-85-0","DTXSID6020143","Benzoic acid",122.123,1.9124,20613.019047,207,3240,0.2096694566335,0.014125670570388,0.999497223749823
"107-88-0","DTXSID8026773","1,3-Butanediol",90.122,-0.351645,1016522.0868,18,1870,3.824979372383,0.00028931489097501,0.955996703760746
"6920-22-5","DTXSID40863959","1,2-Hexanediol",118.176,0.832992,163828.57056,13.7,1870,4.665990340742,0.00161064647742486,0.996765266695534
"6920-22-5","DTXSID40863959","1,2-Hexanediol",118.176,0.832992,163828.57056,13.7,1870,4.665990340742,0.00161064647742486,0.996765266695534
"18641-57-1","DTXSID40171900","Behenic acid, 1,2,3-propanetriol ester",1059.825,7.72249,0.010773545055,2.86,13000,6.67265229711e-07,0.000263715382145468,0.630461885778981
"18641-57-1","DTXSID40171900","Behenic acid, 1,2,3-propanetriol ester",1059.825,7.72249,0.010773545055,2.86,13000,6.67265229711e-07,0.000263715382145468,0.630461885778981
"144-55-8","DTXSID9021269","Sodium bicarbonate",84.006,-0.521159,148774.626,494,3240,1.409004346476,0.000258145223536158,0.936430808679659
"144-55-8","DTXSID9021269","Sodium bicarbonate",84.006,-0.521159,148774.626,494,3240,1.409004346476,0.000258145223536158,0.936430808679659
"52918-63-5","DTXSID8020381","Deltamethrin",505.206,6.25285,0.00440318856978,10.8,13000,1.1855653534033e-06,0.0055241932041582,0.9802751293469
"52918-63-5","DTXSID8020381","Deltamethrin",505.206,6.25285,0.00440318856978,10.8,13000,1.1855653534033e-06,0.0055241932041582,0.9802751293469
"29911-28-2","DTXSID8027959","1-(2-Butoxy-1-methylethoxy)propan-2-ol",190.283,1.76946,61612.303419,5.16,3240,10.612088941308,0.00322941734875601,0.999400446994929
"29911-28-2","DTXSID8027959","1-(2-Butoxy-1-methylethoxy)propan-2-ol",190.283,1.76946,61612.303419,5.16,3240,10.612088941308,0.00322941734875601,0.999400446994929
"5324-84-5","DTXSID2027595","Sodium 1-octanesulfonate",216.27,2.12249,93297.79665,26.9,1870,0.2946224835415,0.00417658192930558,0.999592158630476
"5324-84-5","DTXSID2027595","Sodium 1-octanesulfonate",216.27,2.12249,93297.79665,26.9,1870,0.2946224835415,0.00417658192930558,0.999592158630476
"16485-10-2","DTXSID3044598","Panthenol",205.254,-1.28523,710336.88558,9.62,3240,2.108786907108e-05,3.81940711527537e-05,0.717824735826276
"16485-10-2","DTXSID3044598","Panthenol",205.254,-1.28523,710336.88558,9.62,3240,2.108786907108e-05,3.81940711527537e-05,0.717824735826276
"131-56-6","DTXSID8022406","2,4-Dihydroxybenzophenone",214.22,2.59912,145.94251628,1.28,3240,3.087893207029e-07,0.00991202430661463,0.999691516986179
"131-56-6","DTXSID8022406","2,4-Dihydroxybenzophenone",214.22,2.59912,145.94251628,1.28,3240,3.087893207029e-07,0.00991202430661463,0.999691516986179
"83-08-9","DTXSID00873130","Quinophthalone",273.291,3.974,7.0318320882,8.86,8100,2.288798798086e-07,0.0160891056601731,0.999640519603562
"83-08-9","DTXSID00873130","Quinophthalone",273.291,3.974,7.0318320882,8.86,8100,2.288798798086e-07,0.0160891056601731,0.999640519603562
"76-22-2","DTXSID5030955","Camphor",152.237,2.75624,743.62750679,26,8100,52.23291263181,0.0309192756936539,0.999705150581936
"76-22-2","DTXSID5030955","Camphor",152.237,2.75624,743.62750679,26,8100,52.23291263181,0.0309192756936539,0.999705150581936
"115-86-6","DTXSID1021952","Triphenyl phosphate",326.288,4.58719,1.85867675184,23.7,8100,0.0008592681364456,0.012315183244897,0.999317986210638
"92484-48-5","DTXSID00888244","Benzenesulfonic acid, 3-(2H-benzotriazol-2-yl)-4-hydroxy-5-(1-methylpropyl)-, sodium salt (1:1)",369.37,2.53425,38.42962417,41.4,8100,1.935854435039e-08,0.00071785409505356,0.999683873854321
"92484-48-5","DTXSID00888244","Benzenesulfonic acid, 3-(2H-benzotriazol-2-yl)-4-hydroxy-5-(1-methylpropyl)-, sodium salt (1:1)",369.37,2.53425,38.42962417,41.4,8100,1.935854435039e-08,0.00071785409505356,0.999683873854321
"92484-48-5","DTXSID00888244","Benzenesulfonic acid, 3-(2H-benzotriazol-2-yl)-4-hydroxy-5-(1-methylpropyl)-, sodium salt (1:1)",369.37,2.53425,38.42962417,41.4,8100,1.935854435039e-08,0.00071785409505356,0.999683873854321
"92484-48-5","DTXSID00888244","Benzenesulfonic acid, 3-(2H-benzotriazol-2-yl)-4-hydroxy-5-(1-methylpropyl)-, sodium salt (1:1)",369.37,2.53425,38.42962417,41.4,8100,1.935854435039e-08,0.00071785409505356,0.999683873854321
"92484-48-5","DTXSID00888244","Benzenesulfonic acid, 3-(2H-benzotriazol-2-yl)-4-hydroxy-5-(1-methylpropyl)-, sodium salt (1:1)",369.37,2.53425,38.42962417,41.4,8100,1.935854435039e-08,0.00071785409505356,0.999683873854321
"92484-48-5","DTXSID00888244","Benzenesulfonic acid, 3-(2H-benzotriazol-2-yl)-4-hydroxy-5-(1-methylpropyl)-, sodium salt (1:1)",369.37,2.53425,38.42962417,41.4,8100,1.935854435039e-08,0.00071785409505356,0.999683873854321
"92484-48-5","DTXSID00888244","Benzenesulfonic acid, 3-(2H-benzotriazol-2-yl)-4-hydroxy-5-(1-methylpropyl)-, sodium salt (1:1)",369.37,2.53425,38.42962417,41.4,8100,1.935854435039e-08,0.00071785409505356,0.999683873854321
"92484-48-5","DTXSID00888244","Benzenesulfonic acid, 3-(2H-benzotriazol-2-yl)-4-hydroxy-5-(1-methylpropyl)-, sodium salt (1:1)",369.37,2.53425,38.42962417,41.4,8100,1.935854435039e-08,0.00071785409505356,0.999683873854321
"367-51-1","DTXSID3026142","Sodium thioglycolate",114.09,0.104959,515776.9311,7.38,1870,9.003220999983,0.000403231962910806,0.984010158292942
"367-51-1","DTXSID3026142","Sodium thioglycolate",114.09,0.104959,515776.9311,7.38,1870,9.003220999983,0.000403231962910806,0.984010158292942
"78-78-4","DTXSID8025468","2-Methylbutane",72.151,2.96991,58.150747809,65.8,3240,69606.95320705,0.163041088180641,0.99971499565247
"78-78-4","DTXSID8025468","2-Methylbutane",72.151,2.96991,58.150747809,65.8,3240,69606.95320705,0.163041088180641,0.99971499565247
"2235-54-3","DTXSID2027462","Ammonium dodecyl sulfate",283.43,1.75103,41565.0095,17.1,3240,0.002757213683112,0.000615063936688134,0.999385477505762
"2235-54-3","DTXSID2027462","Ammonium dodecyl sulfate",283.43,1.75103,41565.0095,17.1,3240,0.002757213683112,0.000615063936688134,0.999385477505762
"50-70-4","DTXSID5023588","D-Glucitol",182.172,-2.35743,271002.71064,5.14,503,1.1893837066529e-08,4.22437655675261e-05,0.177329577412745
"50-70-4","DTXSID5023588","D-Glucitol",182.172,-2.35743,271002.71064,5.14,503,1.1893837066529e-08,4.22437655675261e-05,0.177329577412745
"1569-01-3","DTXSID5029217","1-Propoxy-2-propanol",118.176,0.588878,541058.18016,9.83,3240,269.3365590541,0.000966178567568311,0.994527729555789
"1569-01-3","DTXSID5029217","1-Propoxy-2-propanol",118.176,0.588878,541058.18016,9.83,3240,269.3365590541,0.000966178567568311,0.994527729555789
"120-51-4","DTXSID8029153","Benzyl benzoate",212.248,3.7809,85.761351376,36.8,3240,0.03833911972513,0.02704124439178,0.999676810791412
"577-11-7","DTXSID8022959","Docusate sodium",444.56,4.44852,170.58389584,11.2,1870,0.0002821648394199,0.00483191676986995,0.999434920809062
"577-11-7","DTXSID8022959","Docusate sodium",444.56,4.44852,170.58389584,11.2,1870,0.0002821648394199,0.00483191676986995,0.999434920809062
"124-30-1","DTXSID1025801","1-Octadecanamine",269.517,8.1099,8.7267717981,4.74,3240,0.009047990658545,0.0193041467582399,0.411542842035449
"112-92-5","DTXSID8026935","1-Octadecanol",270.501,7.90564,0.0035569528995,9.62,3240,0.0002474116920186,0.0191665878190433,0.528127479338576
"147-14-8","DTXSID8027117","Copper phthalocyanine",576.082,6.12036,0.059389445544,1.25,13000,8.244883245663e-09,0.00405120916524838,0.985320986526817
"147-14-8","DTXSID8027117","Copper phthalocyanine",576.082,6.12036,0.059389445544,1.25,13000,8.244883245663e-09,0.00405120916524838,0.985320986526817
"147-14-8","DTXSID8027117","Copper phthalocyanine",576.082,6.12036,0.059389445544,1.25,13000,8.244883245663e-09,0.00405120916524838,0.985320986526817
"147-14-8","DTXSID8027117","Copper phthalocyanine",576.082,6.12036,0.059389445544,1.25,13000,8.244883245663e-09,0.00405120916524838,0.985320986526817
"147-14-8","DTXSID8027117","Copper phthalocyanine",576.082,6.12036,0.059389445544,1.25,13000,8.244883245663e-09,0.00405120916524838,0.985320986526817
